timestamp,R_99
1579355959,57.31
1579355960,56.56
1579355961,61.37
1579355962,48.01
1579355963,59.38
1579355964,43.25
1579355965,103.48
1579355966,50.56
1579355967,69.47
1579355968,51.28
1579355969,49.25
1579355970,64.23
1579355971,55.57
1579355972,39.88
1579355973,58.1
1579355974,56.1
1579355975,84.15
1579355976,44.7
1579355977,60.0
1579355978,48.79
1579355979,60.1
1579355980,58.69
1579355981,60.98
1579355982,46.47
1579355983,32.62
1579355984,16.18
1579355985,47.02
1579355986,36.8
1579355987,37.03
1579355988,53.58
1579355989,24.35
1579355990,59.11
1579355991,43.16
1579355992,49.64
1579355993,45.45
1579355994,60.23
1579355995,45.68
1579355996,47.12
1579355997,30.74
1579355998,48.43
1579355999,47.38
1579356000,50.79
1579356001,54.82
1579356002,60.03
1579356003,56.75
1579356004,51.28
1579356005,34.9
1579356006,29.07
1579356007,57.74
1579356008,64.32
1579356009,51.28
1579356010,25.2
1579356011,50.92
1579356012,57.18
1579356013,23.28
1579356014,53.08
1579356015,57.25
1579356016,59.21
1579356017,30.79
1579356018,54.82
1579356019,63.67
1579356020,22.5
1579356021,20.33
1579356022,46.89
1579356023,57.97
1579356024,33.59
1579356025,21.87
1579356026,61.77
1579356027,42.57
1579356028,54.95
1579356029,29.07
1579356030,25.48
1579356031,74.51
1579356032,56.0
1579356033,59.02
1579356034,27.26
1579356035,51.18
1579356036,49.91
1579356037,52.63
1579356038,30.52
1579356039,31.93
1579356040,57.64
1579356041,43.68
1579356042,27.23
1579356043,37.49
1579356044,48.37
1579356045,65.37
1579356046,55.08
1579356047,53.02
1579356048,45.74
1579356049,56.82
1579356050,59.57
1579356051,54.3
1579356052,62.65
1579356053,62.32
1579356054,26.61
1579356055,53.67
1579356056,69.8
1579356057,45.61
1579356058,51.05
1579356059,56.92
1579356060,54.82
1579356061,45.58
1579356062,41.06
1579356063,94.7
1579356064,53.58
1579356065,60.95
1579356066,47.97
1579356067,27.59
1579356068,34.64
1579356069,39.94
1579356070,41.75
1579356071,40.96
1579356072,41.58
1579356073,77.53
1579356074,24.53
1579356075,42.11
1579356076,51.94
1579356077,52.1
1579356078,63.77
1579356079,39.55
1579356080,39.71
1579356081,59.05
1579356082,72.02
1579356083,40.57
1579356084,35.95
1579356085,43.84
1579356086,46.6
1579356087,36.96
1579356088,59.83
1579356089,43.06
1579356090,21.14
1579356091,45.38
1579356092,43.84
1579356093,47.94
1579356094,53.08
1579356095,53.12
1579356096,26.82
1579356097,48.37
1579356098,62.46
1579356099,39.19
1579356100,47.12
1579356101,60.78
1579356102,59.6
1579356103,43.88
1579356104,51.81
1579356105,63.64
1579356106,61.6
1579356107,71.04
1579356108,27.36
1579356109,63.67
1579356110,42.37
1579356111,52.49
1579356112,40.37
1579356113,37.19
1579356114,50.4
1579356115,47.35
1579356116,67.04
1579356117,59.41
1579356118,57.8
1579356119,54.07
1579356120,47.05
1579356121,38.17
1579356122,51.15
1579356123,34.5
1579356124,24.67
1579356125,64.55
1579356126,49.84
1579356127,58.0
1579356128,29.62
1579356129,53.64
1579356130,50.23
1579356131,48.14
1579356132,58.52
1579356133,44.96
1579356134,54.69
1579356135,44.5
1579356136,33.59
1579356137,53.9
1579356138,21.46
1579356139,52.76
1579356140,54.69
1579356141,36.01
1579356142,63.67
1579356143,65.01
1579356144,57.31
1579356145,52.85
1579356146,49.28
1579356147,17.84
1579356148,52.85
1579356149,63.6
1579356150,59.6
1579356151,63.44
1579356152,61.8
1579356153,62.95
1579356154,54.33
1579356155,58.82
1579356156,63.54
1579356157,48.5
1579356158,44.07
1579356159,45.48
1579356160,23.46
1579356161,58.43
1579356162,48.37
1579356163,53.84
1579356164,65.44
1579356165,56.33
1579356166,37.26
1579356167,46.27
1579356168,29.87
1579356169,44.37
1579356170,48.07
1579356171,47.64
1579356172,46.2
1579356173,58.23
1579356174,64.65
1579356175,28.3
1579356176,56.33
1579356177,56.79
1579356178,37.68
1579356179,47.81
1579356180,17.91
1579356181,53.94
1579356182,50.72
1579356183,64.49
1579356184,52.85
1579356185,55.25
1579356186,58.56
1579356187,55.08
1579356188,55.84
1579356189,41.91
1579356190,25.51
1579356191,52.36
1579356192,55.51
1579356193,59.7
1579356194,29.9
1579356195,58.29
1579356196,24.72
1579356197,33.33
1579356198,33.98
1579356199,42.99
1579356200,46.37
1579356201,66.78
1579356202,30.51
1579356203,56.07
1579356204,57.21
1579356205,48.73
1579356206,51.15
1579356207,58.98
1579356208,56.49
1579356209,57.64
1579356210,52.07
1579356211,52.36
1579356212,54.17
1579356213,46.07
1579356214,54.0
1579356215,50.53
1579356216,65.73
1579356217,64.13
1579356218,53.54
1579356219,46.2
1579356220,48.79
1579356221,59.18
1579356222,58.88
1579356223,42.37
1579356224,55.54
1579356225,56.16
1579356226,56.98
1579356227,62.0
1579356228,39.65
1579356229,42.96
1579356230,44.89
1579356231,69.01
1579356232,59.57
1579356233,31.54
1579356234,40.08
1579356235,68.94
1579356236,60.52
1579356237,54.17
1579356238,22.95
1579356239,56.79
1579356240,47.97
1579356241,57.8
1579356242,38.9
1579356243,48.3
1579356244,60.59
1579356245,58.52
1579356246,91.68
1579356247,52.95
1579356248,48.56
1579356249,35.85
1579356250,55.51
1579356251,37.19
1579356252,50.82
1579356253,39.62
1579356254,39.75
1579356255,48.53
1579356256,39.71
1579356257,39.06
1579356258,44.14
1579356259,45.45
1579356260,53.74
1579356261,38.47
1579356262,73.79
1579356263,47.91
1579356264,49.28
1579356265,48.4
1579356266,39.91
1579356267,42.04
1579356268,56.89
1579356269,38.4
1579356270,81.07
1579356271,51.61
1579356272,62.69
1579356273,57.18
1579356274,52.66
1579356275,34.01
1579356276,44.83
1579356277,51.15
1579356278,60.03
1579356279,31.13
1579356280,47.09
1579356281,56.85
1579356282,58.79
1579356283,53.41
1579356284,49.12
1579356285,53.38
1579356286,56.0
1579356287,40.08
1579356288,57.21
1579356289,51.84
1579356290,53.22
1579356291,70.84
1579356292,55.28
1579356293,66.39
1579356294,58.33
1579356295,37.65
1579356296,55.61
1579356297,53.61
1579356298,73.73
1579356299,52.79
1579356300,42.47
1579356301,24.33
1579356302,58.62
1579356303,55.28
1579356304,38.54
1579356305,33.62
1579356306,52.85
1579356307,46.83
1579356308,57.21
1579356309,45.61
1579356310,48.46
1579356311,51.87
1579356312,21.82
1579356313,57.25
1579356314,30.54
1579356315,21.66
1579356316,66.75
1579356317,66.03
1579356318,25.85
1579356319,59.54
1579356320,52.23
1579356321,41.42
1579356322,55.38
1579356323,56.82
1579356324,25.35
1579356325,58.26
1579356326,52.33
1579356327,66.03
1579356328,30.36
1579356329,55.93
1579356330,52.99
1579356331,57.9
1579356332,65.96
1579356333,66.65
1579356334,56.43
1579356335,50.27
1579356336,58.75
1579356337,65.27
1579356338,48.53
1579356339,60.85
1579356340,62.29
1579356341,56.13
1579356342,48.73
1579356343,59.08
1579356344,57.7
1579356345,64.95
1579356346,56.89
1579356347,67.08
1579356348,61.8
1579356349,52.2
1579356350,63.5
1579356351,65.9
1579356352,65.14
1579356353,57.15
1579356354,57.67
1579356355,63.31
1579356356,56.0
1579356357,58.0
1579356358,65.54
1579356359,66.58
1579356360,68.55
1579356361,73.99
1579356362,67.63
1579356363,71.37
1579356364,57.57
1579356365,60.82
1579356366,61.83
1579356367,71.5
1579356368,66.19
1579356369,66.88
1579356370,65.83
1579356371,193.2
1579356372,76.87
1579356373,58.95
1579356374,58.29
1579356375,56.16
1579356376,52.85
1579356377,60.06
1579356378,65.86
1579356379,88.93
1579356380,61.87
1579356381,76.22
1579356382,59.87
1579356383,61.15
1579356384,64.39
1579356385,76.48
1579356386,159.38
1579356387,66.88
1579356388,72.61
1579356389,75.96
1579356390,85.92
1579356391,65.18
1579356392,70.39
1579356393,90.83
1579356394,87.69
1579356395,102.56
1579356396,101.25
1579356397,246.81
1579356398,72.81
1579356399,64.49
1579356400,64.82
1579356401,105.97
1579356402,116.92
1579356403,87.75
1579356404,70.98
1579356405,84.21
1579356406,93.78
1579356407,69.4
1579356408,96.99
1579356409,65.11
1579356410,87.36
1579356411,77.53
1579356412,74.32
1579356413,82.44
1579356414,109.9
1579356415,83.23
1579356416,120.39
1579356417,109.12
1579356418,81.66
1579356419,81.99
1579356420,216.4
1579356421,110.3
1579356422,79.5
1579356423,146.28
1579356424,210.24
1579356425,207.22
1579356426,116.39
1579356427,61.05
1579356428,204.47
1579356429,71.43
1579356430,208.54
1579356431,216.27
1579356432,209.32
1579356433,78.25
1579356434,115.47
1579356435,165.94
1579356436,106.17
1579356437,86.31
1579356438,154.01
1579356439,232.26
1579356440,214.83
1579356441,209.45
1579356442,212.34
1579356443,216.66
1579356444,221.38
1579356445,167.9
1579356446,87.82
1579356447,213.78
1579356448,341.31
1579356449,217.84
1579356450,193.46
1579356451,209.19
1579356452,222.56
1579356453,60.69
1579356454,219.41
1579356455,251.13
1579356456,204.47
1579356457,135.27
1579356458,210.89
1579356459,77.66
1579356460,205.39
1579356461,70.65
1579356462,208.4
1579356463,211.81
1579356464,214.43
1579356465,214.3
1579356466,208.54
1579356467,268.44
1579356468,312.48
1579356469,110.3
1579356470,105.05
1579356471,96.21
1579356472,219.28
1579356473,213.78
1579356474,208.67
1579356475,210.5
1579356476,212.73
1579356477,212.34
1579356478,217.84
1579356479,262.8
1579356480,248.64
1579356481,224.26
1579356482,215.61
1579356483,244.97
1579356484,96.01
1579356485,209.06
1579356486,226.36
1579356487,219.94
1579356488,212.6
1579356489,116.52
1579356490,229.64
1579356491,256.9
1579356492,208.8
1579356493,212.86
1579356494,209.19
1579356495,209.06
1579356496,213.65
1579356497,220.99
1579356498,265.03
1579356499,86.31
1579356500,209.45
1579356501,136.84
1579356502,270.53
1579356503,214.7
1579356504,210.76
1579356505,257.56
1579356506,232.26
1579356507,215.48
1579356508,208.4
1579356509,215.61
1579356510,119.28
1579356511,220.46
1579356512,218.37
1579356513,224.53
1579356514,243.27
1579356515,280.76
1579356516,260.7
1579356517,220.46
1579356518,218.23
1579356519,213.65
1579356520,217.97
1579356521,255.98
1579356522,212.73
1579356523,109.64
1579356524,216.4
1579356525,207.75
1579356526,224.66
1579356527,216.27
1579356528,218.63
1579356529,214.17
1579356530,77.0
1579356531,217.71
1579356532,256.9
1579356533,208.67
1579356534,214.04
1579356535,258.87
1579356536,299.37
1579356537,219.28
1579356538,209.85
1579356539,210.5
1579356540,219.55
1579356541,272.11
1579356542,222.17
1579356543,212.6
1579356544,217.19
1579356545,293.34
1579356546,253.76
1579356547,216.14
1579356548,255.07
1579356549,227.28
1579356550,217.32
1579356551,246.15
1579356552,283.12
1579356553,222.82
1579356554,214.83
1579356555,220.33
1579356556,111.02
1579356557,287.05
1579356558,275.78
1579356559,106.04
1579356560,84.08
1579356561,239.08
1579356562,304.35
1579356563,254.28
1579356564,272.11
1579356565,216.27
1579356566,254.02
1579356567,215.61
1579356568,224.79
1579356569,232.39
1579356570,206.96
1579356571,322.96
1579356572,277.61
1579356573,219.41
1579356574,210.24
1579356575,216.66
1579356576,215.74
1579356577,260.57
1579356578,214.83
1579356579,263.19
1579356580,232.91
1579356581,219.94
1579356582,260.18
1579356583,263.19
1579356584,223.08
1579356585,287.57
1579356586,295.7
1579356587,258.08
1579356588,306.18
1579356589,262.67
1579356590,230.42
1579356591,278.13
1579356592,211.81
1579356593,293.86
1579356594,236.45
1579356595,218.23
1579356596,264.11
1579356597,229.77
1579356598,326.89
1579356599,237.63
1579356600,215.88
1579356601,278.4
1579356602,220.99
1579356603,260.18
1579356604,214.3
1579356605,251.79
1579356606,232.52
1579356607,262.01
1579356608,286.79
1579356609,221.64
1579356610,233.05
1579356611,258.74
1579356612,236.72
1579356613,395.58
1579356614,256.77
1579356615,216.53
1579356616,222.3
1579356617,229.11
1579356618,218.76
1579356619,303.3
1579356620,210.63
1579356621,211.03
1579356622,260.31
1579356623,215.88
1579356624,307.49
1579356625,219.68
1579356626,220.07
1579356627,267.26
1579356628,275.51
1579356629,242.88
1579356630,243.53
1579356631,247.46
1579356632,278.4
1579356633,242.09
1579356634,217.84
1579356635,222.56
1579356636,240.65
1579356637,224.13
1579356638,267.39
1579356639,215.74
1579356640,279.18
1579356641,241.43
1579356642,229.11
1579356643,292.81
1579356644,219.41
1579356645,268.96
1579356646,272.63
1579356647,216.79
1579356648,281.28
1579356649,214.7
1579356650,232.52
1579356651,253.76
1579356652,221.64
1579356653,242.09
1579356654,248.38
1579356655,213.78
1579356656,222.56
1579356657,297.27
1579356658,222.82
1579356659,212.99
1579356660,584.58
1579356661,217.84
1579356662,217.58
1579356663,217.71
1579356664,280.23
1579356665,310.38
1579356666,286.79
1579356667,308.54
1579356668,288.36
1579356669,216.92
1579356670,268.44
1579356671,208.8
1579356672,217.32
1579356673,272.37
1579356674,246.55
1579356675,269.48
1579356676,216.53
1579356677,252.44
1579356678,249.43
1579356679,221.38
1579356680,265.29
1579356681,265.29
